job_title,experience_level,industry,city,salary_median_gbp
Customer Support,Senior,Logistics,Anuradhapura,3221
Accountant,Senior,Retail,Colombo,5424
Customer Support,Senior,Logistics,Kurunegala,3509
Software Engineer,Senior,Education,Batticaloa,10574
Sales Executive,Entry,Education,Kandy,3804
Nurse,Mid,Logistics,Polonnaruwa,2675
Sales Executive,Entry,Manufacturing,Batticaloa,3026
Customer Support,Mid,Education,Colombo,3236
Data Scientist,Senior,Education,Kurunegala,13457
Nurse,Entry,Telecoms,Kurunegala,3260
Sales Executive,Senior,Tourism,Anuradhapura,6927
Customer Support,Entry,Finance,Jaffna,3865
HR Specialist,Senior,Education,Negombo,9692
Customer Support,Mid,Manufacturing,Anuradhapura,2929
Sales Executive,Entry,Construction,Kurunegala,2988
Accountant,Entry,Healthcare,Kurunegala,5474
Software Engineer,Entry,Government,Jaffna,5467
HR Specialist,Entry,Finance,Anuradhapura,6439
Marketing Manager,Senior,Tourism,Galle,5629
Marketing Manager,Entry,Logistics,Galle,3036
Civil Engineer,Entry,Government,Colombo,3229
Pharmacist,Senior,Healthcare,Kurunegala,14218
HR Specialist,Entry,Government,Matara,3215
Pharmacist,Mid,Manufacturing,Polonnaruwa,3799
Civil Engineer,Senior,Finance,Trincomalee,15356
Sales Executive,Senior,Finance,Matara,18968
Project Manager,Senior,IT,Batticaloa,15022
Customer Support,Mid,Healthcare,Negombo,6080
Sales Executive,Mid,Education,Jaffna,4384
Marketing Manager,Mid,Logistics,Matara,4139
HR Specialist,Senior,Construction,Jaffna,7628
Marketing Manager,Mid,Telecoms,Colombo,10110
Teacher,Mid,Telecoms,Trincomalee,5114
Software Engineer,Senior,Logistics,Galle,8903
Customer Support,Mid,Telecoms,Anuradhapura,5269
HR Specialist,Entry,IT,Colombo,7936
Sales Executive,Senior,Manufacturing,Colombo,8019
Project Manager,Entry,Construction,Batticaloa,3049
Customer Support,Senior,Manufacturing,Negombo,4688
HR Specialist,Entry,Education,Batticaloa,4143
Teacher,Mid,Education,Galle,4127
Teacher,Mid,Finance,Trincomalee,8223
Teacher,Entry,Tourism,Trincomalee,2716
Sales Executive,Entry,Finance,Kandy,6893
HR Specialist,Senior,Education,Jaffna,7738
HR Specialist,Entry,Healthcare,Kandy,5659
HR Specialist,Senior,Education,Matara,7539
Software Engineer,Senior,Construction,Colombo,9196
Marketing Manager,Mid,Logistics,Matara,4630
Software Engineer,Mid,Retail,Polonnaruwa,4640
Project Manager,Entry,Construction,Kurunegala,2886
Civil Engineer,Senior,Logistics,Anuradhapura,6473
Customer Support,Entry,IT,Galle,4512
Accountant,Entry,IT,Colombo,8233
Pharmacist,Entry,Education,Jaffna,4154
Sales Executive,Senior,Telecoms,Galle,14465
Civil Engineer,Entry,Retail,Negombo,2717
Data Scientist,Mid,Finance,Negombo,15516
Customer Support,Entry,Finance,Matara,3548
Accountant,Entry,Manufacturing,Kandy,3068
Teacher,Senior,Manufacturing,Galle,7447
Marketing Manager,Mid,Education,Galle,6597
Civil Engineer,Entry,Construction,Batticaloa,3621
HR Specialist,Mid,Finance,Jaffna,8569
Sales Executive,Senior,IT,Batticaloa,18933
Customer Support,Senior,Government,Anuradhapura,5081
HR Specialist,Senior,Finance,Anuradhapura,16121
Accountant,Mid,Tourism,Batticaloa,3404
Pharmacist,Senior,Logistics,Kurunegala,6379
Sales Executive,Entry,Healthcare,Colombo,6411
Marketing Manager,Senior,Retail,Ratnapura,5394
Data Scientist,Senior,IT,Kurunegala,21127
Pharmacist,Senior,Logistics,Kandy,7240
HR Specialist,Entry,Healthcare,Polonnaruwa,6409
Teacher,Senior,Construction,Polonnaruwa,5859
Civil Engineer,Senior,Government,Anuradhapura,7636
Nurse,Entry,Telecoms,Negombo,4783
Marketing Manager,Entry,IT,Colombo,8511
HR Specialist,Mid,Agriculture,Kurunegala,2931
Software Engineer,Mid,Healthcare,Kurunegala,10331
Data Scientist,Senior,Retail,Kandy,8302
Software Engineer,Senior,Government,Kandy,10973
Accountant,Entry,Logistics,Matara,3156
Marketing Manager,Mid,Construction,Batticaloa,3821
Sales Executive,Entry,Logistics,Jaffna,3027
Sales Executive,Entry,Manufacturing,Negombo,3429
Project Manager,Entry,Government,Kandy,3504
Sales Executive,Mid,Logistics,Kandy,3239
Data Scientist,Senior,Retail,Batticaloa,11105
HR Specialist,Senior,Manufacturing,Anuradhapura,7103
Pharmacist,Mid,Construction,Polonnaruwa,5464
HR Specialist,Entry,Construction,Kandy,3124
Civil Engineer,Senior,Telecoms,Anuradhapura,14092
HR Specialist,Senior,Manufacturing,Kandy,6009
Teacher,Mid,Logistics,Batticaloa,3381
Customer Support,Mid,IT,Negombo,8125
Accountant,Senior,IT,Anuradhapura,14748
Accountant,Entry,Retail,Batticaloa,2500
Project Manager,Senior,Finance,Ratnapura,15471
Software Engineer,Mid,Telecoms,Colombo,12212
Sales Executive,Mid,Tourism,Batticaloa,3911
Customer Support,Mid,Telecoms,Anuradhapura,5555
Marketing Manager,Senior,Government,Negombo,7989
Sales Executive,Senior,Finance,Jaffna,15013
Nurse,Entry,IT,Kandy,5594
Civil Engineer,Senior,Logistics,Jaffna,5784
Project Manager,Senior,Retail,Kandy,4887
HR Specialist,Mid,Construction,Kandy,4576
Nurse,Senior,Tourism,Kandy,4071
HR Specialist,Mid,Finance,Galle,10237
Civil Engineer,Senior,Retail,Polonnaruwa,6724
Nurse,Mid,Telecoms,Negombo,5749
Customer Support,Senior,Logistics,Jaffna,4033
Accountant,Entry,Education,Ratnapura,3902
HR Specialist,Entry,Education,Colombo,4549
Teacher,Mid,Manufacturing,Ratnapura,3719
Data Scientist,Senior,Healthcare,Negombo,25192
Teacher,Mid,Finance,Ratnapura,8776
Software Engineer,Entry,Construction,Anuradhapura,3962
Civil Engineer,Senior,IT,Anuradhapura,18943
HR Specialist,Entry,Manufacturing,Kandy,2936
Pharmacist,Senior,Logistics,Negombo,6737
Customer Support,Entry,Telecoms,Jaffna,3420
Software Engineer,Senior,Tourism,Trincomalee,9070
Nurse,Mid,Healthcare,Colombo,5414
Teacher,Senior,Finance,Batticaloa,12611
Civil Engineer,Mid,IT,Polonnaruwa,12390
Customer Support,Senior,IT,Galle,7909
HR Specialist,Mid,Construction,Trincomalee,4933
Accountant,Entry,Finance,Negombo,6878
HR Specialist,Mid,Telecoms,Kandy,8880
Software Engineer,Senior,Healthcare,Anuradhapura,22273
Accountant,Entry,Construction,Trincomalee,2941
Project Manager,Mid,Healthcare,Matara,6904
Nurse,Entry,Education,Anuradhapura,2661
Civil Engineer,Entry,Education,Galle,3362
HR Specialist,Mid,Construction,Anuradhapura,3789
Teacher,Mid,Healthcare,Kurunegala,6253
Customer Support,Senior,Manufacturing,Galle,3978
Civil Engineer,Entry,Healthcare,Anuradhapura,7090
Sales Executive,Senior,Healthcare,Ratnapura,13599
Teacher,Senior,Finance,Galle,13850
Nurse,Senior,Retail,Batticaloa,2781
Accountant,Senior,Tourism,Negombo,6872
Pharmacist,Senior,Finance,Matara,15662
Sales Executive,Entry,Telecoms,Jaffna,5503
Project Manager,Entry,Healthcare,Trincomalee,6993
Accountant,Entry,IT,Polonnaruwa,9194
Nurse,Senior,Telecoms,Matara,8702
Software Engineer,Mid,IT,Colombo,15057
Nurse,Senior,Finance,Trincomalee,11837
Project Manager,Entry,Finance,Negombo,6682
Data Scientist,Entry,Construction,Trincomalee,4726
Pharmacist,Senior,Government,Galle,8229
Software Engineer,Entry,Agriculture,Negombo,2661
Pharmacist,Entry,Finance,Polonnaruwa,7554
HR Specialist,Senior,Manufacturing,Negombo,6633
Software Engineer,Senior,IT,Negombo,24804
HR Specialist,Mid,Government,Trincomalee,3755
Nurse,Entry,Telecoms,Ratnapura,5081
Sales Executive,Senior,Logistics,Kandy,5116
Project Manager,Entry,Logistics,Batticaloa,3083
Software Engineer,Mid,Construction,Polonnaruwa,6627
Sales Executive,Mid,IT,Negombo,8528
Accountant,Senior,Retail,Negombo,5396
Pharmacist,Senior,Tourism,Kurunegala,6255
Nurse,Senior,Retail,Colombo,4773
HR Specialist,Senior,Healthcare,Negombo,15834
Data Scientist,Senior,Manufacturing,Kurunegala,11036
Civil Engineer,Senior,Finance,Negombo,15915
Software Engineer,Entry,Construction,Batticaloa,3969
HR Specialist,Entry,Tourism,Galle,2724
Project Manager,Mid,Tourism,Ratnapura,3489
Nurse,Entry,IT,Polonnaruwa,5672
Teacher,Senior,Government,Polonnaruwa,7863
Customer Support,Mid,Education,Negombo,2761
Customer Support,Mid,Agriculture,Kandy,2500
Pharmacist,Mid,Construction,Anuradhapura,4489
Nurse,Mid,IT,Colombo,7870
Sales Executive,Mid,Finance,Batticaloa,9883
Marketing Manager,Entry,IT,Ratnapura,8641
Marketing Manager,Mid,Agriculture,Matara,2569
HR Specialist,Senior,IT,Batticaloa,18180
Accountant,Entry,IT,Jaffna,7789
Teacher,Entry,Education,Jaffna,3667
Software Engineer,Senior,Tourism,Batticaloa,11568
Accountant,Senior,Tourism,Batticaloa,7399
Pharmacist,Entry,Manufacturing,Anuradhapura,3361
Sales Executive,Entry,IT,Anuradhapura,8820
Pharmacist,Mid,Logistics,Kurunegala,4012
Customer Support,Mid,Finance,Batticaloa,4939
Nurse,Mid,Government,Kurunegala,3406
Marketing Manager,Senior,IT,Anuradhapura,18831
Sales Executive,Senior,Manufacturing,Kandy,7150
Data Scientist,Entry,Tourism,Jaffna,3646
Accountant,Mid,Education,Kurunegala,5512
Software Engineer,Mid,Telecoms,Kurunegala,12056
Teacher,Senior,Retail,Matara,3860
Project Manager,Entry,Telecoms,Anuradhapura,7211
Software Engineer,Entry,Education,Colombo,4422
Customer Support,Entry,Retail,Polonnaruwa,2500
Accountant,Senior,Construction,Anuradhapura,6948
Nurse,Senior,Manufacturing,Matara,5258
Software Engineer,Entry,Tourism,Colombo,3707
Project Manager,Entry,Telecoms,Galle,5861
Project Manager,Entry,Telecoms,Polonnaruwa,6785
Software Engineer,Senior,IT,Kandy,27157
Customer Support,Senior,Government,Jaffna,4017
Pharmacist,Senior,Finance,Matara,16044
Pharmacist,Entry,Education,Jaffna,3148
Customer Support,Senior,Tourism,Ratnapura,3732
Data Scientist,Entry,Healthcare,Galle,11287
Data Scientist,Senior,Government,Colombo,11127
Pharmacist,Entry,Construction,Galle,2898
Marketing Manager,Senior,Finance,Ratnapura,14187
Nurse,Entry,Telecoms,Colombo,4808
HR Specialist,Senior,Tourism,Colombo,7783
Sales Executive,Mid,Education,Kurunegala,4155
Sales Executive,Senior,Telecoms,Colombo,11727
Sales Executive,Mid,Logistics,Jaffna,4266
Pharmacist,Mid,Healthcare,Kandy,9982
Pharmacist,Mid,Healthcare,Jaffna,8902
Sales Executive,Entry,Finance,Galle,6433
Accountant,Mid,Finance,Kandy,10367
Project Manager,Mid,Logistics,Negombo,3069
Sales Executive,Mid,Healthcare,Colombo,8336
Software Engineer,Entry,Manufacturing,Matara,4307
HR Specialist,Mid,Government,Polonnaruwa,4807
Project Manager,Entry,Manufacturing,Negombo,3182
Marketing Manager,Mid,Retail,Ratnapura,3387
Pharmacist,Mid,Retail,Anuradhapura,3542
Teacher,Entry,Healthcare,Kandy,5634
HR Specialist,Mid,Logistics,Matara,4447
Nurse,Mid,Government,Galle,3213
Teacher,Senior,Education,Anuradhapura,8207
Teacher,Senior,Telecoms,Kandy,12302
Nurse,Mid,Logistics,Kandy,2691
Accountant,Entry,IT,Kurunegala,6268
Data Scientist,Entry,Retail,Batticaloa,3574
Software Engineer,Mid,Government,Batticaloa,7421
Nurse,Senior,Government,Anuradhapura,4998
Teacher,Mid,Manufacturing,Trincomalee,4276
Data Scientist,Entry,Manufacturing,Colombo,3649
Data Scientist,Senior,Retail,Galle,10483
Data Scientist,Mid,Logistics,Anuradhapura,6734
Marketing Manager,Entry,Telecoms,Batticaloa,6062
Software Engineer,Entry,Education,Colombo,3676
Sales Executive,Senior,Retail,Colombo,7016
Data Scientist,Mid,Logistics,Matara,7547
Nurse,Entry,IT,Kandy,5587
HR Specialist,Entry,Retail,Galle,2549
Accountant,Senior,Education,Anuradhapura,7415
Software Engineer,Mid,Logistics,Kurunegala,5717
Accountant,Mid,Tourism,Batticaloa,4011
Marketing Manager,Mid,Education,Matara,5199
Civil Engineer,Mid,Logistics,Kandy,3911
Nurse,Senior,Manufacturing,Kandy,3691
Data Scientist,Entry,Retail,Galle,4095
Civil Engineer,Senior,Logistics,Galle,6105
Data Scientist,Entry,Telecoms,Ratnapura,9033
Data Scientist,Mid,Agriculture,Colombo,3475
Teacher,Entry,Education,Negombo,2720
Data Scientist,Entry,Logistics,Matara,4053
HR Specialist,Entry,IT,Ratnapura,4707
Data Scientist,Mid,Construction,Negombo,6025
Project Manager,Mid,Healthcare,Anuradhapura,7316
Pharmacist,Senior,Manufacturing,Jaffna,8024
Sales Executive,Senior,Agriculture,Kandy,4319
Marketing Manager,Senior,Finance,Galle,15178
Customer Support,Senior,Retail,Ratnapura,3386
Marketing Manager,Senior,Agriculture,Jaffna,4439
Marketing Manager,Mid,Telecoms,Ratnapura,9541
Project Manager,Entry,Manufacturing,Batticaloa,3165
Nurse,Mid,Telecoms,Kurunegala,6853
Nurse,Mid,Education,Matara,3106
Nurse,Mid,Retail,Anuradhapura,2610
Software Engineer,Senior,Finance,Jaffna,25194
Project Manager,Entry,Finance,Negombo,5083
Nurse,Senior,IT,Ratnapura,15456
Teacher,Entry,Healthcare,Jaffna,5506
Data Scientist,Mid,Healthcare,Polonnaruwa,14080
Teacher,Entry,Logistics,Kandy,2529
Software Engineer,Mid,Finance,Polonnaruwa,14035
HR Specialist,Mid,IT,Matara,10023
Accountant,Entry,Government,Polonnaruwa,2773
Data Scientist,Entry,Logistics,Trincomalee,3638
Teacher,Senior,Healthcare,Matara,11522
Pharmacist,Senior,Construction,Batticaloa,7104
Data Scientist,Mid,IT,Galle,15399
Data Scientist,Senior,IT,Batticaloa,31280
Marketing Manager,Mid,Agriculture,Ratnapura,2500
Nurse,Mid,Construction,Jaffna,2847
Pharmacist,Mid,Retail,Kandy,3171
Civil Engineer,Mid,Agriculture,Galle,2862
Accountant,Entry,IT,Trincomalee,9660
Customer Support,Senior,Finance,Negombo,8697
Pharmacist,Entry,Manufacturing,Galle,3243
Accountant,Mid,Telecoms,Batticaloa,8499
Customer Support,Senior,Retail,Matara,4280
Customer Support,Senior,Agriculture,Colombo,3144
Project Manager,Mid,IT,Anuradhapura,10795
Civil Engineer,Senior,Finance,Colombo,15673
Marketing Manager,Mid,Logistics,Ratnapura,2817
Project Manager,Mid,Government,Polonnaruwa,4700
Data Scientist,Mid,Telecoms,Kandy,12212
Accountant,Mid,Telecoms,Ratnapura,9827
Customer Support,Entry,Healthcare,Colombo,3592
Sales Executive,Senior,Government,Galle,9494
Data Scientist,Entry,Retail,Negombo,2881
Data Scientist,Entry,IT,Kurunegala,11192
Data Scientist,Entry,Education,Ratnapura,5991
Civil Engineer,Entry,Telecoms,Trincomalee,7413
Civil Engineer,Senior,Manufacturing,Jaffna,7560
Teacher,Entry,Education,Colombo,3147
HR Specialist,Senior,Construction,Galle,7627
Accountant,Mid,Tourism,Ratnapura,3898
Sales Executive,Mid,IT,Batticaloa,10592
HR Specialist,Mid,Healthcare,Ratnapura,10491
Project Manager,Mid,Manufacturing,Colombo,4441
Customer Support,Entry,Finance,Matara,3874
Accountant,Entry,Healthcare,Colombo,5546
Project Manager,Entry,Government,Trincomalee,3567
Pharmacist,Mid,Government,Kandy,5470
Pharmacist,Entry,IT,Kandy,7545
Accountant,Senior,IT,Ratnapura,17880
Project Manager,Entry,Logistics,Galle,2886
Data Scientist,Entry,IT,Kandy,11678
Pharmacist,Mid,Education,Jaffna,5385
Sales Executive,Entry,Tourism,Ratnapura,2500
HR Specialist,Senior,Government,Matara,8383
HR Specialist,Mid,Education,Kurunegala,5269
Pharmacist,Senior,Agriculture,Ratnapura,4296
Software Engineer,Entry,Tourism,Galle,3798
Software Engineer,Entry,Construction,Kandy,3950
Marketing Manager,Entry,Government,Polonnaruwa,4207
Customer Support,Senior,Tourism,Negombo,3974
Sales Executive,Mid,Logistics,Colombo,4904
Marketing Manager,Entry,Education,Kurunegala,4335
Accountant,Mid,Finance,Ratnapura,8189
Software Engineer,Senior,Tourism,Kurunegala,8570
HR Specialist,Mid,Tourism,Trincomalee,3746
HR Specialist,Entry,Education,Trincomalee,4544
HR Specialist,Mid,Retail,Galle,3400
Project Manager,Entry,Construction,Negombo,3091
Civil Engineer,Mid,Retail,Batticaloa,3821
Sales Executive,Mid,Telecoms,Ratnapura,8131
Project Manager,Mid,Retail,Matara,3646
Sales Executive,Senior,Tourism,Batticaloa,6401
Data Scientist,Entry,Agriculture,Trincomalee,3018
Software Engineer,Mid,Government,Trincomalee,7748
Pharmacist,Entry,Construction,Matara,3426
Pharmacist,Senior,Government,Colombo,10907
Marketing Manager,Entry,IT,Polonnaruwa,8878
Sales Executive,Senior,Retail,Ratnapura,5820
Sales Executive,Mid,Finance,Anuradhapura,10583
Project Manager,Mid,Education,Ratnapura,5246
Project Manager,Senior,IT,Jaffna,17026
Accountant,Entry,Telecoms,Polonnaruwa,6592
Civil Engineer,Senior,IT,Negombo,13542
HR Specialist,Senior,Agriculture,Galle,4292
Accountant,Senior,Healthcare,Galle,12062
Teacher,Senior,Construction,Galle,6655
Software Engineer,Mid,IT,Batticaloa,15243
Pharmacist,Mid,Finance,Galle,8643
HR Specialist,Senior,IT,Galle,18034
Sales Executive,Mid,Logistics,Trincomalee,4704
Accountant,Senior,Healthcare,Batticaloa,10729
Project Manager,Senior,Tourism,Negombo,6491
Teacher,Mid,Manufacturing,Anuradhapura,3465
HR Specialist,Senior,Tourism,Kandy,5397
Software Engineer,Mid,Logistics,Kurunegala,4899
Customer Support,Senior,Finance,Kandy,9327
Nurse,Mid,Government,Ratnapura,3918
Software Engineer,Senior,Retail,Anuradhapura,7263
Teacher,Senior,Agriculture,Trincomalee,2992
Pharmacist,Entry,Manufacturing,Anuradhapura,3748
Pharmacist,Senior,Tourism,Kurunegala,5112
Nurse,Senior,Manufacturing,Trincomalee,5501
Customer Support,Mid,Logistics,Batticaloa,2500
Civil Engineer,Mid,Construction,Batticaloa,4742
Software Engineer,Senior,Finance,Matara,21392
Software Engineer,Entry,Government,Kurunegala,4997
Nurse,Entry,Healthcare,Colombo,4024
Project Manager,Mid,Telecoms,Kurunegala,9570
HR Specialist,Senior,Retail,Kurunegala,6605
Civil Engineer,Entry,Logistics,Jaffna,3058
HR Specialist,Entry,Logistics,Matara,2872
Customer Support,Senior,Finance,Anuradhapura,11070
Software Engineer,Mid,Construction,Kandy,6562
Data Scientist,Entry,Agriculture,Kandy,3302
Project Manager,Mid,Education,Kandy,5513
Project Manager,Senior,Telecoms,Colombo,13901
Civil Engineer,Senior,Telecoms,Ratnapura,14202
Data Scientist,Entry,Telecoms,Anuradhapura,10602
Accountant,Senior,Finance,Galle,17316
Software Engineer,Senior,Finance,Negombo,19861
Civil Engineer,Senior,Construction,Batticaloa,8116
Data Scientist,Mid,Manufacturing,Colombo,8001
Data Scientist,Senior,Retail,Galle,8230
Software Engineer,Entry,Manufacturing,Batticaloa,3057
Project Manager,Entry,Finance,Galle,6086
Marketing Manager,Senior,IT,Jaffna,18776
Software Engineer,Mid,Agriculture,Batticaloa,4115
Civil Engineer,Senior,Construction,Batticaloa,7963
Marketing Manager,Senior,Manufacturing,Kandy,7726
Software Engineer,Mid,Healthcare,Kurunegala,11419
Civil Engineer,Senior,Healthcare,Ratnapura,13542
Nurse,Mid,Construction,Batticaloa,3271
Civil Engineer,Mid,Agriculture,Anuradhapura,2500
Accountant,Senior,Healthcare,Kandy,13304
Accountant,Entry,Manufacturing,Ratnapura,3637
Accountant,Entry,Government,Kurunegala,3208
Software Engineer,Mid,Healthcare,Colombo,11975
Pharmacist,Entry,Construction,Negombo,3028
Civil Engineer,Mid,Construction,Batticaloa,4188
Civil Engineer,Mid,Education,Ratnapura,5137
Teacher,Senior,Construction,Colombo,4601
Project Manager,Senior,Healthcare,Kandy,13267
HR Specialist,Senior,Construction,Matara,6713
Software Engineer,Entry,Retail,Batticaloa,2832
Teacher,Entry,Manufacturing,Batticaloa,3097
Pharmacist,Mid,Tourism,Batticaloa,4479
HR Specialist,Senior,Construction,Polonnaruwa,8192
Pharmacist,Senior,Manufacturing,Jaffna,7341
Civil Engineer,Mid,Logistics,Jaffna,4337
HR Specialist,Entry,Healthcare,Galle,6215
Accountant,Entry,Manufacturing,Polonnaruwa,3187
Civil Engineer,Senior,Telecoms,Colombo,15931
Pharmacist,Senior,IT,Kurunegala,16273
Project Manager,Mid,Construction,Kurunegala,4806
Teacher,Entry,Manufacturing,Colombo,2678
Teacher,Mid,Government,Kandy,3603
Marketing Manager,Mid,Education,Batticaloa,5577
Nurse,Mid,Government,Jaffna,3276
Civil Engineer,Entry,Education,Negombo,3967
Pharmacist,Senior,Tourism,Colombo,5339
Marketing Manager,Entry,Tourism,Trincomalee,3106
Civil Engineer,Mid,Finance,Anuradhapura,9357
Pharmacist,Entry,Education,Ratnapura,4088
Sales Executive,Entry,Tourism,Jaffna,2897
Data Scientist,Senior,Tourism,Jaffna,7742
Data Scientist,Senior,Healthcare,Polonnaruwa,20340
Project Manager,Senior,Logistics,Ratnapura,5402
Accountant,Senior,Agriculture,Kurunegala,3926
Project Manager,Mid,Healthcare,Ratnapura,8406
Software Engineer,Senior,Telecoms,Galle,19747
Data Scientist,Entry,Government,Negombo,6383
Software Engineer,Senior,Telecoms,Anuradhapura,18822
Nurse,Senior,Tourism,Kandy,5467
Civil Engineer,Senior,Retail,Kandy,7509
Sales Executive,Entry,Manufacturing,Negombo,2995
Accountant,Senior,Construction,Jaffna,7358
Project Manager,Mid,Retail,Polonnaruwa,3711
Teacher,Entry,Telecoms,Polonnaruwa,5254
Project Manager,Senior,Manufacturing,Polonnaruwa,6608
Project Manager,Entry,Construction,Matara,3027
Sales Executive,Mid,Finance,Ratnapura,7835
Software Engineer,Senior,Manufacturing,Jaffna,9314
Pharmacist,Mid,Finance,Matara,9159
HR Specialist,Senior,Education,Kandy,9040
Civil Engineer,Entry,Manufacturing,Negombo,2662
